Symbol|Security Name|Market Category|Test Issue|Financial Status|Round Lot Size|ETF|NextShares
MTCH|Match Group, Inc. - Common Stock|Q|N|N|100|N|N
MTEK|Maris-Tech Ltd. - ordinary shares|S|N|N|100|N|N
MTEKW|Maris-Tech Ltd. - Warrants|S|N|N|100|N|N
MTEN|Mingteng International Corporation Inc. - Ordinary Shares|S|N|N|100|N|N
MTEX|Mannatech, Incorporated - Common Stock|S|N|N|100|N|N
MTLS|Materialise NV - American Depositary Shares|Q|N|N|100|N|N
MTRX|Matrix Service Company - Common Stock|Q|N|N|100|N|N
MTSI|MACOM Technology Solutions Holdings, Inc. - Common Stock|Q|N|N|100|N|N
MTSR|Metsera, Inc. - Common Stock|Q|N|N|100|N|N
MTVA|MetaVia Inc.  - Common Stock|S|N|D|100|N|N
MU|Micron Technology, Inc. - Common Stock|Q|N|N|100|N|N
MUD|Direxion Daily MU Bear 1X Shares|G|N|N|100|Y|N
MULL|GraniteShares 2x Long MU Daily ETF|G|N|N|100|Y|N
MULT|Franklin Multisector Income ETF|G|N|N|100|Y|N
MURA|Mural Oncology plc - Ordinary Shares|G|N|N|100|N|N
MUU|Direxion Daily MU Bull 2X Shares|G|N|N|100|Y|N
MVBF|MVB Financial Corp. - Common Stock|S|N|N|100|N|N
MVIS|MicroVision, Inc. - Common Stock|G|N|N|100|N|N
MVLL|GraniteShares 2x Long MRVL Daily ETF|G|N|N|100|Y|N
MVST|Microvast Holdings, Inc. - Common Stock|S|N|N|100|N|N
MVSTW|Microvast Holdings, Inc. - Warrant|S|N|N|100|N|N
MWYN|Marwynn Holdings, Inc. - Common stock|S|N|N|100|N|N
MXCT|MaxCyte, Inc. - Common Stock|Q|N|N|100|N|N
MXL|MaxLinear, Inc - Common Stock|Q|N|N|100|N|N
MYCF|SPDR SSGA My2026 Corporate Bond ETF|G|N|N|100|Y|N
MYCG|SPDR SSGA My2027 Corporate Bond ETF|G|N|N|100|Y|N
MYCH|SPDR SSGA My2028 Corporate Bond ETF|G|N|N|100|Y|N
MYCI|SPDR SSGA My2029 Corporate Bond ETF|G|N|N|100|Y|N
MYCJ|SPDR SSGA My2030 Corporate Bond ETF|G|N|N|100|Y|N
MYCK|SPDR SSGA My2031 Corporate Bond ETF|G|N|N|100|Y|N
MYCL|SPDR SSGA My2032 Corporate Bond ETF|G|N|N|100|Y|N
MYCM|SPDR SSGA My2033 Corporate Bond ETF|G|N|N|100|Y|N
MYCN|SPDR SSGA My2034 Corporate Bond ETF|G|N|N|100|Y|N
MYFW|First Western Financial, Inc. - Common Stock|Q|N|N|100|N|N
MYGN|Myriad Genetics, Inc. - Common Stock|Q|N|N|100|N|N
MYMF|SPDR SSGA My2026 Municipal Bond ETF|G|N|N|100|Y|N
MYMG|SPDR SSGA My2027 Municipal Bond ETF|G|N|N|100|Y|N
MYMH|SPDR SSGA My2028 Municipal Bond ETF|G|N|N|100|Y|N
MYMI|SPDR SSGA My2029 Municipal Bond ETF|G|N|N|100|Y|N
MYMJ|SPDR SSGA My2030 Municipal Bond ETF|G|N|N|100|Y|N
MYNZ|Mainz Biomed N.V. - Ordinary Shares|S|N|N|100|N|N
MYPS|PLAYSTUDIOS, Inc.  - Class A Common Stock|G|N|N|100|N|N
MYPSW|PLAYSTUDIOS, Inc.  - Warrant|G|N|N|100|N|N
MYRG|MYR Group, Inc. - Common Stock|Q|N|N|100|N|N
MYSE|Myseum, Inc. - Common Stock|S|N|N|100|N|N
MYSEW|Myseum, Inc. - Series A Warrant|S|N|N|100|N|N
MYSZ|My Size, Inc. - Common Stock|S|N|N|100|N|N
MZTI|The Marzetti Company - Common Stock|Q|N|N|100|N|N
NA|Nano Labs Ltd - Class A Ordinary Shares|S|N|N|100|N|N
NAAS|NaaS Technology Inc. - American Depositary Shares|S|N|D|100|N|N
NAGE|Niagen Bioscience, Inc. - Common Stock|S|N|N|100|N|N
NAII|Natural Alternatives International, Inc. - Common Stock|G|N|N|100|N|N
NAKA|Kindly MD, Inc. - Common Stock|G|N|N|100|N|N
NAMI|Jinxin Technology Holding Company - American Depositary Shares|S|N|N|100|N|N
NAMM|Namib Minerals - Ordinary Shares|G|N|N|100|N|N
NAMMW|Namib Minerals - Warrants|S|N|N|100|N|N
NAMS|NewAmsterdam Pharma Company N.V. - Ordinary Shares|G|N|N|100|N|N
NAMSW|NewAmsterdam Pharma Company N.V. - Warrant|G|N|N|100|N|N
NAOV|NanoVibronix, Inc. - Common Stock|S|N|N|100|N|N
NATH|Nathan's Famous, Inc. - Common Stock|Q|N|N|100|N|N
NATO|Themes Transatlantic Defense ETF|G|N|N|100|Y|N
NATR|Nature's Sunshine Products, Inc. - Common Stock|S|N|N|100|N|N
NAUT|Nautilus Biotechnology, Inc. - Common Stock|Q|N|D|100|N|N
NAVI|Navient Corporation - Common Stock|Q|N|N|100|N|N
NB|NioCorp Developments Ltd. - Common Stock|G|N|N|100|N|N
NBBK|NB Bancorp, Inc. - Common Stock|S|N|N|100|N|N
NBIS|Nebius Group N.V. - Class A Ordinary Shares|Q|N|N|100|N|N
NBIX|Neurocrine Biosciences, Inc. - Common Stock|Q|N|N|100|N|N
NBN|Northeast Bank - Common Stock|G|N|N|100|N|N
NBTB|NBT Bancorp Inc. - Common Stock|Q|N|N|100|N|N
NBTX|Nanobiotix S.A. - ADSs|Q|N|N|100|N|N
NCEW|New Century Logistics (BVI) Limited - Ordinary Shares|S|N|D|100|N|N
NCI|Neo-Concept International Group Holdings Limited - Class A Ordinary Shares|S|N|N|100|N|N
NCIQ|Hashdex Nasdaq Crypto Index US ETF - Hashdex Nasdaq Crypto Index US ETF|G|N|N|100|N|N
NCMI|National CineMedia, Inc. - Common Stock|Q|N|N|100|N|N
NCNA|NuCana plc - American Depositary Shares|S|N|N|100|N|N
NCNO|nCino, Inc. - Common Stock|Q|N|N|100|N|N
NCPB|Nuveen Core Plus Bond ETF|G|N|N|100|Y|N
NCPL|Netcapital Inc. - Common Stock|S|N|N|100|N|N
NCPLW|Netcapital Inc. - warrants|S|N|N|100|N|N
NCRA|Nocera, Inc. - common stock|S|N|N|100|N|N
NCSM|NCS Multistage Holdings, Inc. - Common Stock|S|N|N|100|N|N
NCT|Intercont (Cayman) Limited - Ordinary shares|S|N|N|100|N|N
NCTY|The9 Limited - American Depository Shares|S|N|N|100|N|N
NDAA|Ned Davis Research 360 Dynamic Allocation ETF|G|N|N|100|Y|N
NDAQ|Nasdaq, Inc. - Common Stock|Q|N|N|100|N|N
NDLS|Noodles & Company - Common Stock|Q|N|D|100|N|N
NDRA|ENDRA Life Sciences Inc. - Common Stock|S|N|D|100|N|N
NDSN|Nordson Corporation - Common Stock|Q|N|N|100|N|N
NECB|NorthEast Community Bancorp, Inc. - Common Stock|S|N|N|100|N|N
NEGG|Newegg Commerce, Inc. - Common Shares|S|N|N|100|N|N
NEO|NeoGenomics, Inc. - Common Stock|S|N|N|100|N|N
NEOG|Neogen Corporation - Common Stock|Q|N|N|100|N|N
NEON|Neonode Inc. - Common Stock|S|N|N|100|N|N
NEOV|NeoVolta Inc. - Common Stock|S|N|N|100|N|N
NEOVW|NeoVolta Inc. - Warrant|S|N|N|100|N|N
NEPH|Nephros, Inc. - Common Stock|S|N|N|100|N|N
NERD|Roundhill Video Games ETF|G|N|N|100|Y|N
NERV|Minerva Neurosciences, Inc - Common Stock|S|N|N|100|N|N
NESR|National Energy Services Reunited Corp - Ordinary Shares|S|N|N|100|N|N
NETD|Nabors Energy Transition Corp. II - Class A Ordinary Shares|G|N|N|100|N|N
NETDU|Nabors Energy Transition Corp. II - Unit|G|N|N|100|N|N
NETDW|Nabors Energy Transition Corp. II - Warrant|G|N|N|100|N|N
NEUP|Neuphoria Therapeutics Inc. - Common Stock|G|N|D|100|N|N
NEWT|NewtekOne, Inc. - Common Stock|G|N|N|100|N|N
NEWTG|NewtekOne, Inc. - 8.50% Fixed Rate Senior Notes due 2029|G|N|N|100|N|N
NEWTH|NewtekOne, Inc. - 8.625% Fixed Rate Senior Notes due 2029|G|N|N|100|N|N
NEWTI|NewtekOne, Inc. - 8.00% Fixed Rate Senior Notes due 2028|G|N|N|100|N|N
NEWTP|NewtekOne, Inc. - Depositary Shares, Each Representing a 1/40th Interest in a Share of 8.500% Fixed Rate Reset Non-Cumulative Perpetual Preferred Stock, Series B|G|N|N|100|N|N
NEWTZ|NewtekOne, Inc. - 5.50% Notes Due 2026|G|N|N|100|N|N
NEWZ|StockSnips AI-Powered Sentiment US All Cap ETF|G|N|N|100|Y|N
NEXM|NexMetals Mining Corp. - Common Stock|S|N|N|100|N|N
NEXN|Nexxen International Ltd. - Ordinary Shares|G|N|N|100|N|N
NEXT|NextDecade Corporation - Common Stock|S|N|N|100|N|N
NFBK|Northfield Bancorp, Inc. - Common Stock|Q|N|N|100|N|N
NFE|New Fortress Energy Inc. - Class A Common Stock|Q|N|E|100|N|N
NFLX|Netflix, Inc. - Common Stock|Q|N|N|100|N|N
NFTY|First Trust India Nifty 50 Equal Weight ETF|G|N|N|100|Y|N
NFXL|Direxion Daily NFLX Bull 2X Shares|G|N|N|100|Y|N
NFXS|Direxion Daily NFLX Bear 1X Shares|G|N|N|100|Y|N
NGNE|Neurogene Inc. - Common Stock|G|N|N|100|N|N
NHIC|NewHold Investment Corp III - Class A Ordinary shares|G|N|N|100|N|N
NHICU|NewHold Investment Corp III - Units|G|N|N|100|N|N
NHICW|NewHold Investment Corp III - Warrants|G|N|N|100|N|N
NHPAP|National Healthcare Properties, Inc. - 7.375% Series A Cumulative Redeemable Perpetual Preferred Stock|G|N|N|100|N|N
NHPBP|National Healthcare Properties, Inc. - 7.125% Series B Cumulative Redeemable Perpetual Preferred Stock|G|N|N|100|N|N
NHTC|Natural Health Trends Corp. - Commn Stock|S|N|N|100|N|N
NICE|NICE Ltd - American Depositary Shares each representing one Ordinary Share|Q|N|N|100|N|N
NIKL|Sprott Nickel Miners ETF|G|N|N|100|Y|N
NIOBW|NioCorp Developments Ltd. - Warrant|S|N|N|100|N|N
NIPG|NIP Group Inc. - American Depositary Shares|G|N|N|100|N|N
NISN|NiSun Intl Enterprise Development Group Co, Ltd - Class A Common Shares|S|N|N|100|N|N
NITO|N2OFF, Inc. - Common Stock|S|N|D|100|N|N
NIU|Niu Technologies - American Depositary Shares|G|N|N|100|N|N
NIVF|NewGenIvf Group Limited - Class A Ordinary Shares|S|N|N|100|N|N
NIVFW|NewGenIvf Group Limited - Warrants|S|N|N|100|N|N
NIXT|Research Affiliates Deletions ETF|G|N|N|100|Y|N
NIXX|Nixxy, Inc. - Common Stock|S|N|N|100|N|N
NIXXW|Nixxy, Inc. - Warrant|S|N|N|100|N|N
NKSH|National Bankshares, Inc. - Common Stock|S|N|N|100|N|N
NKTR|Nektar Therapeutics - Common Stock|S|N|N|100|N|N
NKTX|Nkarta, Inc. - Common Stock|Q|N|N|100|N|N
NLSP|NLS Pharmaceutics Ltd. - Common Shares|S|N|N|100|N|N
NLSPW|NLS Pharmaceutics Ltd. - Warrant|S|N|N|100|N|N
NMFC|New Mountain Finance Corporation - Common Stock|Q|N|N|100|N|N
NMFCZ|New Mountain Finance Corporation - 8.250% Notes due 2028|G|N|N|100|N|N
NMIH|NMI Holdings Inc - Common Stock|G|N|N|100|N|N
NMP|NMP Acquisition Corp. - Class A Ordinary Shares|G|N|N|100|N|N
NMPAR|NMP Acquisition Corp. - Right|G|N|N|100|N|N
NMPAU|NMP Acquisition Corp. - Units|G|N|N|100|N|N
NMRA|Neumora Therapeutics, Inc. - Common Stock|Q|N|N|100|N|N
NMRK|Newmark Group, Inc. - Class A Common Stock|Q|N|N|100|N|N
NMTC|NeuroOne Medical Technologies Corporation - Common Stock|S|N|D|100|N|N
NN|NextNav Inc. - Common stock|S|N|N|100|N|N
NNAVW|NextNav Inc. - Warrant|S|N|N|100|N|N
NNBR|NN, Inc. - Common Stock|Q|N|N|100|N|N
NNDM|Nano Dimension Ltd. - American Depositary Shares|S|N|N|100|N|N
NNE|Nano Nuclear Energy Inc. - common stock|S|N|N|100|N|N
NNNN|Anbio Biotechnology - Class A Ordinary Shares|G|N|N|100|N|N
NNOX|NANO-X IMAGING LTD - Ordinary Shares|G|N|N|100|N|N
NODK|NI Holdings, Inc. - Common Stock|S|N|N|100|N|N
NOEM|CO2 Energy Transition Corp. - Common Stock|G|N|N|100|N|N
NOEMR|CO2 Energy Transition Corp. - Right|G|N|N|100|N|N
NOEMU|CO2 Energy Transition Corp. - Unit|G|N|N|100|N|N
NOEMW|CO2 Energy Transition Corp. - Warrant|G|N|N|100|N|N
NOTV|Inotiv, Inc. - Common Stock|S|N|N|100|N|N
NOVT|Novanta Inc. - Common Shares|Q|N|N|100|N|N
NOWL|GraniteShares 2x Long NOW Daily ETF|G|N|N|100|Y|N
NPAC|New Providence Acquisition Corp. III - Ordinary Shares|G|N|N|100|N|N
NPACU|New Providence Acquisition Corp. III - Units|G|N|N|100|N|N
NPACW|New Providence Acquisition Corp. III - Warrants|G|N|N|100|N|N
NPCE|Neuropace, Inc. - Common Stock|G|N|N|100|N|N
NPFI|Nuveen Preferred and Income ETF|G|N|N|100|Y|N
NRC|National Research Corporation - Common Stock|Q|N|N|100|N|N
NRDS|NerdWallet, Inc. - Class A Common Stock|G|N|N|100|N|N
NRES|Xtrackers RREEF Global Natural Resources ETF|G|N|N|100|Y|N
NRIM|Northrim BanCorp Inc - Common Stock|Q|N|N|100|N|N
NRIX|Nurix Therapeutics, Inc. - Common stock|G|N|N|100|N|N
NRSN|NeuroSense Therapeutics Ltd. - Ordinary Shares|S|N|N|100|N|N
NRSNW|NeuroSense Therapeutics Ltd. - Warrant|S|N|N|100|N|N
NRXP|NRX Pharmaceuticals, Inc. - Common Stock|S|N|N|100|N|N
NRXPW|NRX Pharmaceuticals, Inc. - Warrant|S|N|N|100|N|N
NSCR|Nuveen Sustainable Core ETF|G|N|N|100|Y|N
NSI|National Security Emerging Markets Index ETF|G|N|N|100|Y|N
NSIT|Insight Enterprises, Inc. - Common Stock|Q|N|N|100|N|N
NSPR|InspireMD Inc. - Common Stock|S|N|N|100|N|N
NSSC|NAPCO Security Technologies, Inc. - Common Stock|Q|N|N|100|N|N
NSTS|NSTS Bancorp, Inc. - Common Stock|S|N|N|100|N|N
NSYS|Nortech Systems Incorporated - Common Stock|S|N|N|100|N|N
NTAP|NetApp, Inc. - Common Stock|Q|N|N|100|N|N
NTCL|NETCLASS TECHNOLOGY INC - Class A Ordinary Shares|S|N|N|100|N|N
NTCT|NetScout Systems, Inc. - Common Stock|Q|N|N|100|N|N
NTES|NetEase, Inc. - American Depositary Shares, each representing 5 ordinary shares|Q|N|N|100|N|N
NTGR|NETGEAR, Inc. - Common Stock|Q|N|N|100|N|N
NTHI|NeOnc Technologies Holdings, Inc. - Common Stock|G|N|N|100|N|N
NTIC|Northern Technologies International Corporation - Common Stock|G|N|N|100|N|N
NTLA|Intellia Therapeutics, Inc. - Common Stock|G|N|N|100|N|N
NTNX|Nutanix, Inc. - Class A Common Stock|Q|N|N|100|N|N
NTRA|Natera, Inc. - Common Stock|Q|N|N|100|N|N
NTRB|Nutriband Inc. - Common Stock|S|N|N|100|N|N
NTRBW|Nutriband Inc. - Warrant|S|N|N|100|N|N
NTRP|NextTrip, Inc. - Common Stock|S|N|N|100|N|N
NTRS|Northern Trust Corporation - Common Stock|Q|N|N|100|N|N
NTRSO|Northern Trust Corporation - Depositary Shares Each Representing a 1/1,000th Interest in a Share of Series E Non-Cumulative Perpetual Preferred Stock|Q|N|N|100|N|N
NTWK|NETSOL Technologies Inc. - Common Stock|S|N|N|100|N|N
NTWO|Newbury Street II Acquisition Corp - Class A Ordinary Shares|G|N|N|100|N|N
NTWOU|Newbury Street II Acquisition Corp - Unit|G|N|N|100|N|N
NTWOW|Newbury Street II Acquisition Corp - Warrant|G|N|N|100|N|N
NUAI|New Era Energy & Digital, Inc. - Common Stock|G|N|D|100|N|N
NUAIW|New Era Energy & Digital, Inc. - Warrants|S|N|N|100|N|N
NUKK|Nukkleus Inc. - Ordinary Shares|G|N|D|100|N|N
NUKKW|Nukkleus Inc. - Warrants|S|N|N|100|N|N
NUSB|Nuveen Ultra Short Income ETF|G|N|N|100|Y|N
NUTR|Nusatrip Incorporated - Common Stock|S|N|N|100|N|N
NUTX|Nutex Health Inc. - Common Stock|S|N|E|100|N|N
NUVL|Nuvalent, Inc. - Class A Common Stock|Q|N|N|100|N|N
NUWE|Nuwellis, Inc. - Common Stock|S|N|N|100|N|N
NVA|Nova Minerals Limited - American Depositary Shares|S|N|N|100|N|N
NVAWW|Nova Minerals Limited - Warrant|S|N|N|100|N|N
NVAX|Novavax, Inc. - Common Stock|Q|N|N|100|N|N
NVCR|NovoCure Limited - Ordinary Shares|Q|N|N|100|N|N
NVCT|Nuvectis Pharma, Inc. - Common Stock|S|N|N|100|N|N
NVD|GraniteShares 2x Short NVDA Daily ETF|G|N|N|100|Y|N
NVDA|NVIDIA Corporation - Common Stock|Q|N|N|100|N|N
NVDD|Direxion Daily NVDA Bear 1X Shares|G|N|N|100|Y|N
NVDG|Leverage Shares 2X Long NVDA Daily ETF|G|N|N|100|Y|N
NVDL|GraniteShares 2x Long NVDA Daily ETF|G|N|N|100|Y|N
NVDS|Tradr 1.5X Short NVDA Daily ETF|G|N|N|100|Y|N
NVDU|Direxion Daily NVDA Bull 2X Shares|G|N|N|100|Y|N
NVEC|NVE Corporation - Common Stock|S|N|N|100|N|N
NVFY|Nova Lifestyle, Inc - Common Stock|S|N|N|100|N|N
NVMI|Nova Ltd. - Ordinary Shares|Q|N|N|100|N|N
NVNI|Nvni Group Limited - Ordinary Shares|S|N|D|100|N|N
NVNIW|Nvni Group Limited - Warrants|S|N|N|100|N|N
NVNO|enVVeno Medical Corporation - Common Stock|S|N|N|100|N|N
NVTS|Navitas Semiconductor Corporation - Common Stock|G|N|N|100|N|N
NVVE|Nuvve Holding Corp. - Common Stock|S|N|D|100|N|N
NVVEW|Nuvve Holding Corp. - Warrant|S|N|D|100|N|N
NVX|NOVONIX Limited - American Depository Shares|G|N|N|100|N|N
NVYY|GraniteShares YieldBOOST NVDA ETF|G|N|N|100|Y|N
NWBI|Northwest Bancshares, Inc. - Common Stock|Q|N|N|100|N|N
NWE|NorthWestern Energy Group, Inc.  - Common Stock|Q|N|N|100|N|N
NWFL|Norwood Financial Corp. - Common Stock|G|N|N|100|N|N
NWGL|Nature Wood Group Limited - American Depositary Shares|S|N|N|100|N|N
NWL|Newell Brands Inc. - Common Stock|Q|N|N|100|N|N
NWPX|NWPX Infrastructure, Inc. - Common Stock|Q|N|N|100|N|N
NWS|News Corporation - Class B Common Stock|Q|N|N|100|N|N
NWSA|News Corporation - Class A Common Stock|Q|N|N|100|N|N
NWTG|Newton Golf Company, Inc. - Common Stock|S|N|N|100|N|N
NXGL|NexGel, Inc - Common Stock|S|N|N|100|N|N
NXGLW|NexGel, Inc - Warrant|S|N|N|100|N|N
NXL|Nexalin Technology, Inc. - Common Stock|S|N|N|100|N|N
NXLIW|Nexalin Technology, Inc. - Warrant|S|N|N|100|N|N
NXPI|NXP Semiconductors N.V. - Common Stock|Q|N|N|100|N|N
NXPL|NextPlat Corp - Common Stock|S|N|D|100|N|N
NXPLW|NextPlat Corp - Warrants|S|N|N|100|N|N
NXST|Nexstar Media Group, Inc. - Common Stock|Q|N|N|100|N|N
NXT|Nextracker Inc. - Class A Common Stock|Q|N|N|100|N|N
NXTC|NextCure, Inc. - Common Stock|Q|N|N|100|N|N
NXTG|First Trust Indxx NextG ETF|G|N|N|100|Y|N
NXTT|Next Technology Holding Inc. - Ordinary Shares|S|N|D|100|N|N
NXXT|NextNRG, Inc. - Common Stock|S|N|N|100|N|N
NYAX|Nayax Ltd. - Ordinary Shares|Q|N|N|100|N|N
NYXH|Nyxoah SA - Ordinary Shares|G|N|N|100|N|N
NZAC|SPDR MSCI ACWI Climate Paris Aligned ETF|G|N|N|100|Y|N
NZUS|SPDR MSCI USA Climate Paris Aligned ETF|G|N|N|100|Y|N
OABI|OmniAb, Inc. - Common Stock|G|N|N|100|N|N
OABIW|OmniAb, Inc. - Warrant|S|N|N|100|N|N
OACC|Oaktree Acquisition Corp. III Life Sciences - Class A Ordinary Share|G|N|N|100|N|N
OACCU|Oaktree Acquisition Corp. III Life Sciences - Unit|G|N|N|100|N|N
OACCW|Oaktree Acquisition Corp. III Life Sciences - Warrant|G|N|N|100|N|N
OAKU|Oak Woods Acquisition Corporation - Class A Ordinary Shares|S|N|H|100|N|N
OAKUR|Oak Woods Acquisition Corporation - Right|S|N|E|100|N|N
OAKUU|Oak Woods Acquisition Corporation - Unit|S|N|E|100|N|N
OAKUW|Oak Woods Acquisition Corporation - Warrant|S|N|E|100|N|N
OBA|Oxley Bridge Acquisition Limited - Class A Ordinary Shares|G|N|N|100|N|N
OBAWU|Oxley Bridge Acquisition Limited - Unit|G|N|N|100|N|N
OBAWW|Oxley Bridge Acquisition Limited - Warrants|G|N|N|100|N|N
OBIL|US Treasury 12 Month Bill ETF|G|N|N|100|Y|N
OBIO|Orchestra BioMed Holdings, Inc. - Ordinary Shares|G|N|N|100|N|N
OBLG|Oblong Inc. - Common Stock|S|N|N|100|N|N
OBT|Orange County Bancorp, Inc. - Common Stock|S|N|N|100|N|N
OCC|Optical Cable Corporation - Common Stock|G|N|N|100|N|N
OCCI|OFS Credit Company, Inc. - Closed End Fund|S|N|N|100|N|N
OCCIM|OFS Credit Company, Inc. - 7.875% Series F Term Preferred Stock|S|N|N|100|N|N
OCCIN|OFS Credit Company, Inc. - 5.25% Series E Term Preferred Stock Due 2026|S|N|N|100|N|N
OCCIO|OFS Credit Company, Inc. - 6.125% Series C Term Preferred Stock|S|N|N|100|N|N
OCFC|OceanFirst Financial Corp. - Common Stock|Q|N|N|100|N|N
OCG|Oriental Culture Holding LTD - Ordinary Shares|S|N|N|100|N|N
OCGN|Ocugen, Inc. - Common Stock|S|N|N|100|N|N
OCS|Oculis Holding AG - Ordinary shares|G|N|N|100|N|N
OCSAW|Oculis Holding AG - Warrants|G|N|N|100|N|N
OCSL|Oaktree Specialty Lending Corporation - Closed End Fund|Q|N|N|100|N|N
OCTO|Eightco Holdings Inc. - Common Stock|S|N|N|100|N|N
OCUL|Ocular Therapeutix, Inc. - Common Stock|G|N|N|100|N|N
ODD|ODDITY Tech Ltd. - Class A Ordinary Shares|G|N|N|100|N|N
ODDS|Pacer BlueStar Digital Entertainment ETF|G|N|N|100|Y|N
ODFL|Old Dominion Freight Line, Inc. - Common Stock|Q|N|N|100|N|N
ODP|The ODP Corporation - Common Stock|Q|N|N|100|N|N
ODVWZ|Osisko Development Corp. - Warrant|S|N|N|100|N|N
ODYS|Odysight.ai Inc. - Common Stock|S|N|N|100|N|N
OESX|Orion Energy Systems, Inc. - Common Stock|S|N|D|100|N|N
OFAL|OFA Group - Ordinary shares|S|N|N|100|N|N
OFIX|Orthofix Medical Inc.  - Common Stock|Q|N|N|100|N|N
OFLX|Omega Flex, Inc. - Common Stock|G|N|N|100|N|N
OFS|OFS Capital Corporation - Closed End Fund|Q|N|N|100|N|N
OFSSH|OFS Capital Corporation - 4.95% Notes due 2028|Q|N|N|100|N|N
OFSSO|OFS Capital Corporation - 7.50% Notes due 2028|G|N|N|100|N|N
OGI|Organigram Global Inc. - Common Shares|Q|N|N|100|N|N
OKLL|Defiance Daily Target 2x Long OKLO ETF|G|N|N|100|Y|N
OKTA|Okta, Inc. - Class A Common Stock|Q|N|N|100|N|N
OKUR|OnKure Therapeutics, Inc. - Class A Common Stock|G|N|N|100|N|N
OKYO|OKYO Pharma Limited - Ordinary Shares|S|N|N|100|N|N
OLB|The OLB Group, Inc. - Common Stock|S|N|N|100|N|N
OLED|Universal Display Corporation - Common Stock|Q|N|N|100|N|N
OLLI|Ollie's Bargain Outlet Holdings, Inc. - Common Stock|G|N|N|100|N|N
OLMA|Olema Pharmaceuticals, Inc. - Common Stock|Q|N|N|100|N|N
OLPX|Olaplex Holdings, Inc. - Common Stock|Q|N|N|100|N|N
OM|Outset Medical, Inc. - Common Stock|Q|N|N|100|N|N
OMAB|Grupo Aeroportuario del Centro Norte S.A.B. de C.V. - American Depositary Shares each representing 8 Series B shares|Q|N|N|100|N|N
OMCC|Old Market Capital Corporation - Common Stock|Q|N|N|100|N|N
OMCL|Omnicell, Inc. - Common Stock|Q|N|N|100|N|N
OMDA|Omada Health, Inc. - Common Stock|Q|N|N|100|N|N
OMER|Omeros Corporation - Common Stock|G|N|N|100|N|N
OMEX|Odyssey Marine Exploration, Inc. - Common Stock|S|N|N|100|N|N
OMH|Ohmyhome Limited - Class A Ordinary Shares|S|N|N|100|N|N
OMSE|OMS Energy Technologies Inc. - Ordinary Shares|S|N|N|100|N|N
ON|ON Semiconductor Corporation - Common Stock|Q|N|N|100|N|N
ONB|Old National Bancorp - Common Stock|Q|N|N|100|N|N
ONBPO|Old National Bancorp - Depositary Shares, Each Representing a 1/40th Interest in a Share of Series C Preferred Stock|Q|N|N|100|N|N
ONBPP|Old National Bancorp - Depositary Shares, Each Representing a 1/40th Interest in a Share of Series A Preferred Stock|Q|N|N|100|N|N
ONC|BeOne Medicines Ltd. - American Depositary Shares|Q|N|N|100|N|N
ONCHU|1RT Acquisition Corp. - Units|G|N|N|100|N|N
ONCO|Onconetix, Inc.  - Common Stock|S|N|N|100|N|N
ONCY|Oncolytics Biotech Inc. - Common Shares|S|N|N|100|N|N
ONDS|Ondas Holdings Inc. - Common Stock|S|N|N|100|N|N
ONEG|OneConstruction Group Limited - Ordinary Shares|S|N|N|100|N|N
ONEQ|Fidelity Nasdaq Composite Index ETF|G|N|N|100|Y|N
ONEW|OneWater Marine Inc. - Class A Common Stock|G|N|N|100|N|N
ONFO|Onfolio Holdings Inc. - Common Stock|S|N|N|100|N|N
ONFOW|Onfolio Holdings Inc. - Warrant|S|N|N|100|N|N
ONMD|OneMedNet Corp - Class A Common Stock|S|N|D|100|N|N
ONMDW|OneMedNet Corp - Warrant|S|N|D|100|N|N
OOQB|One One Nasdaq-100 and Bitcoin ETF|G|N|N|100|Y|N
OOSB|One One S&P 500 and Bitcoin ETF|G|N|N|100|Y|N
OP|OceanPal Inc. - Common Stock|S|N|N|100|N|N
OPAL|OPAL Fuels Inc. - Class A Common Stock|S|N|N|100|N|N
OPBK|OP Bancorp - Common Stock|G|N|N|100|N|N
OPCH|Option Care Health, Inc. - Common Stock|Q|N|N|100|N|N
OPEN|Opendoor Technologies Inc  - Common Stock|Q|N|N|100|N|N
OPI|Office Properties Income Trust - Common Shares of Beneficial Interest|Q|N|D|100|N|N
OPINL|Office Properties Income Trust - 6.375% Senior Notes due 2050|G|N|N|100|N|N
OPK|Opko Health, Inc. - Common Stock|Q|N|N|100|N|N
OPPJ|WisdomTree Japan Opportunities Fund|G|N|N|100|Y|N
OPRA|Opera Limited - American Depositary Shares|Q|N|N|100|N|N
OPRT|Oportun Financial Corporation - common stock|Q|N|N|100|N|N
OPRX|OptimizeRx Corporation - Common Stock|S|N|N|100|N|N
OPT|Opthea Limited - American Depositary Shares|Q|N|N|100|N|N
OPTX|Syntec Optics Holdings, Inc. - Class A Common Stock|S|N|E|100|N|N
OPTXW|Syntec Optics Holdings, Inc. - Warrant|S|N|E|100|N|N
OPTZ|Optimize Strategy Index ETF|G|N|N|100|Y|N
OPXS|Optex Systems Holdings, Inc. - Common Stock|S|N|N|100|N|N
ORCX|Defiance Daily Target 2X Long ORCL ETF|G|N|N|100|Y|N
ORGN|Origin Materials, Inc. - Class A Common Stock|S|N|D|100|N|N
ORGNW|Origin Materials, Inc. - Warrant|S|N|N|100|N|N
ORGO|Organogenesis Holdings Inc.  - Class A |S|N|N|100|N|N
